5.50E-06		4.60E-05
1.99E-07		0.013149958
5.64E-13		0.004161734
2.04E-03		7.81E-03
3.48E-06		0.00037932
5.13E-02		0.130554169
0.001315046		0.034830324
0.001036114		7.49E-02
0.181446731		9.16E-01
6.19E-13		1.65E-03
0.021954024		0.125990301
3.69E-05		0.031952213
1.71E-06		0.000141373
1.27E-05		2.28E-02
5.30E-08		2.24E-06
0.113824293		0.425880671
5.60E-07		0.000599084
2.13E-09		0.000183593
0.986224294		0.722394347
0.793333769		0.935166776
0.802386582		9.98E-01
4.86E-05		2.88E-01
2.37E-07		0.048659135
2.51E-06		0.038258813
0.010864788		0.165134564
0.002891512		0.057939686
0.000746793		3.94E-03
3.57E-06		4.32E-02
0.103858329		0.060747616
0.001317491		0.815776229
2.26E-06		0.019018643
3.57E-07		3.52E-04
7.60E-09		0.007765723
0.032429248		0.138680995
0.003411041		0.1392636
3.51E-02		0.141060308
2.53E-05		0.137476608
0.00041297		0.03556243
5.09E-06		0.000556969
2.23E-10		3.82E-04
0.009669523		0.024370775
0.211951673		0.077324271
0.463525802		0.935444593
0.032938197		0.203633606
0.894395411		0.950845063
6.20E-05		0.026805792
0.800549984		9.72E-01
0.447664499		0.824166954
2.54E-05		2.59E-04
2.40E-04		0.013685891
0.065436184		0.026976852
0.022242093		0.027900146
0.017363628		8.13E-02
1.04E-07		0.00041111
0.000237481		1.43E-01
0.005404387		0.00741844
0.002101461		0.013501134
4.35E-06		0.002176157
0.011568598		0.501433313
1.21E-03		2.88E-02
0.001179948		0.018251929
0.00850971		0.411557138
0.001273086		0.210415944
0.005552963		0.698360324
0.000218474		0.159331962
0.001353388		0.073089175
0.01319412		1.81E-02
0.003649158		0.00463351
0.000265665		7.94E-02
0.035553023		0.159171566
0.841085494		0.20440124
6.03E-05		0.022522204
0.442742527		0.554697037
1.32E-09		0.000549827
1.14E-06		0.000840484
4.75E-06		0.001668649
9.81E-07		0.000312744
5.58E-05		0.076538987
0.34440586		0.102992773
1.98E-10		7.25E-06
0.144846171		0.561082482
0.264333606		0.53613162
0.470336586		0.919943631
0.007723783		0.302335083
0.98654604		4.83E-01
0.000203605		0.063391268
0.001976364		7.80E-03
0.035558313		2.36E-02
0.887296259		0.962967157
0.000608343		0.080705024
1.04E-06		0.000190772
0.112812772		8.33E-02
4.15E-05		0.004276616
0.015408773		0.532024384
0.008264541		1.48E-01
1.51E-03		0.008887263
0.002048355		0.02141493
1.84E-06		0.005757047
0.000262847		1.28E-02
0.999836564		9.76E-01
0.002869803		0.138513029
0.794475496		4.45E-01
0.019330613		0.34726721
0.541929245		0.656207144
0.0014769		1.64E-03
1.67E-02		0.060292941
0.005123595		0.109442584
0.067762963		0.139650583
0.024345957		0.06273666
0.219570786		6.51E-01
0.734083116		3.29E-01
0.219991967		0.361695707
0.01797571		0.850872576
1.28E-05		0.024895491
0.001265593		0.012621216
0.16992487		0.276117861
0.094000578		2.41E-01
0.098796405		0.325629562
4.91E-05		0.001226509
0.00041394		0.051927734
4.17E-08		0.000413329
0.567923844		0.045443349
0.018812757		0.069886096




*
1		0.999974251
0.981599391		0.948217154
0.039291535		3.29E-02
0.892732859		0.473799139
0.499616802		0.313500583
9.97E-01		9.21E-01
0.994891763		0.969920993
0.999859333		0.999498844
0.851126969		7.25E-01
0.999903917		0.972758114
0.992617667		0.941634774
1		1
9.82E-01		6.08E-01
0.977136314		0.984265208
0.979736626		0.996393502
0.992188573		0.632440746
0.999310493		0.999238372
0.999819219		0.996562779
0.701080978		0.574191868
0.999985695		1.00E+00
0.004737608		0.04952525
0.600284636		0.747733831
0.946368873		0.189986572
0.969093144		0.672954798
0.999504685		0.977903664
0.999982715		0.999999881
0.998879015		0.99577564
0.99998343		0.998756886
0.999328375		9.47E-01
0.999775469		0.95277828
0.994354248		0.960746706
0.999767005		9.99E-01
0.999986887		1
0.999999881		9.93E-01
0.999999285		0.999950886
0.999979734		0.998918056
0.999999762		0.998612761
1		0.999979854
0.994779229		0.991918027
0.3455275		0.027573269
0.000592728		0.01230763
1		0.999047458
0.999628067		0.905159652
0.002284636		0.010567792
7.19E-01		0.865097761
0.99105376		0.92663306
0.977365196		0.998921037
0.999819934		0.608963966
0.985778332		0.327475518
0.999681234		0.96780628
0.99650228		0.971041918
0.999316335		0.999858618
0.99999845		0.999416828
0.999989629		0.913638771
0.999672413		0.961890996
0.998539209		0.409139812
0.640184402		0.946430922
1		0.999999881
0.995976746		0.999821723
1		1
1		0.99995327
1		0.994500995
0.999978065		0.999976516
0.578568578		0.740361333
0.998147368		0.96249944
1		0.998973966
0.958022594		0.641244233
0.999999404		1
1		0.999957085
0.759591162		0.967295945
0.999449193		0.985970318
0.960711956		0.899185717
0.998225987		0.60847348
0.999999166		0.962189734
0.644322038		0.851541638
0.999981999		0.884641409
0.882965088		0.166233659
1		0.99999845
0.964047492		0.608811677
1		0.999992847
1		0.999874234
0.377037168		0.080284148
0.999927878		0.991033733
0.027697396		0.105383985
0.913438559		0.984876871
0.94591403		0.787333012
0.999999881		0.970256388
0.999702752		0.999989867
0.973757565		0.621068478
0.999991298		0.954080403
0.967089534		0.984052062
0.999880314		9.95E-01
0.978302002		0.9818964
0.089879364		0.342004627
1.26E-06		4.41E-06
0.600793004		0.596223414
0.999987006		0.997988701
0.999030828		0.997976363
0.527209401		0.944578826
0.91461426		0.597406626
0.937031746		0.993968964
0.296186656		0.139397874
0.548598766		0.683838427
0.999991775		0.995835781
0.998273373		0.928688705
0.999456227		0.875297964
0.940597415		0.62202692
0.999890924		0.996010303
0.999658465		0.981408656
0.999967813		0.990097404
0.99949801		0.955089986
0.232636556		0.065814219
0.984915614		0.968019903
0.503510416		0.989453673
0.999999881		0.999994516
1		0.999852896
0.987567544		0.983741522
1		0.999999881
0.999996305		0.999925494
0.109998249		0.660879076
0.995557725		0.966047883
0.896387815		0.860168934
1		0.996758759
0.954619944		0.993409514
0.001842423		0.316080928
0.000383649		0.194514781
0.929234445		0.484215319
0.901664019		0.832722485
0.999836802		0.737058043
0.996434689		0.980903268
0.984260857		9.61E-01
0.999999881		0.997581005
0.999737322		0.928818643
0.999999762		0.999373615
0.993449271		0.957045496
0.491172314		0.19706963
0.068401426		0.516362488
0.955741167		0.978316844
0.999999881		0.992721021
1		0.996268868
0.999998927		0.999936342
0.876524925		0.841498196
0.997243881		0.999238253
0.978792846		0.727646291
0.954194605		9.87E-01
0.99746871		0.918727338
1		0.994169354
0.943446755		0.994585454
0.934673309		0.988319039
6.46E-01		9.98E-01
0.471999049		0.635216534
0.005934992		0.315279573
0.01854845		0.507572293
0.767668664		0.230290577
0.999920607		0.997215152
0.95433557		0.990722299
0.999293566		0.927556336
0.941282213		0.86264658
7.83E-14		0.004485761
0.958152294		0.880570412
0.999985814		0.965401947
0.999999166		0.992267787
0.999910235		0.998710394
0.579216897		0.07749483
0.535651803		0.879237115
0.878556609		0.062535413
0.500305474		0.956990659
0.997117639		0.995504081
0.977083206		0.630786598
0.999797761		0.961574316
1		0.997678697
0.99998343		0.927130282
0.999928951		0.999838591
0.995237589		0.997900486
0.756016076		0.501217425
0.161396697		2.69E-01
1		0.99999249
0.993013918		9.63E-01
0.999845028		0.991266072
1		1.00E+00
0.998523414		0.938741148
0.993420422		9.94E-01
0.998970509		0.938772798
0.99126339		0.522820711
0.867262781		0.999999285
0.999996543		0.999996185
0.99977845		0.999931931
0.989313543		0.999987483
0.658306658		0.836130917
1		1
0.084932074		0.084236741
0.979160964		0.931073368
0.998354316		0.999820173
0.093090475		0.757458568
0.999997377		0.997945249
0.984190524		0.999999046
1		1
1		0.999978662
0.999908328		0.998832405
0.000126996		0.083040953
0.844251513		0.608221412
0.999999881		0.998113155
0.992866278		0.950809598
0.999998093		0.999778211
0.983069658		0.9509812
0.987744749		0.977130294
0.97913146		0.847391248
0.997918546		0.999713123
0.99762398		0.999994636
0.999995351		0.999956846
0.982500255		0.787004769
1		0.999976397
0.982174754		0.994543791
0.962998211		0.835966706
0.99609226		0.999834299
1		1
0.944252491		0.985612631
0.934520483		0.998589933
0.999982595		0.998822868
0.740519583		0.964089036
1		0.999981165
1		0.999889731
0.991915405		0.937203526
0.786100805		0.83049047
1		0.999999881
0.881036282		0.900157928


*
